User ID,Movie ID,Rating
91,1079,7.6
91,1080,6.4
91,1088,7.4
91,1089,8.2
91,1090,6.5
91,1094,5.5
91,1097,6.5
91,1101,5.6
91,1103,4.9
91,1120,4.6
91,1127,7.9
91,1129,7.1
91,1136,6.9
91,1147,7.3
91,1148,7
91,1172,7.7
91,1183,6.7
91,1188,6.3
91,1193,5.8
91,1196,7.1
91,1197,7.3
91,1198,6.4
91,1200,7.1
91,1206,7.6
91,1207,6.8
91,1208,6.6
91,1210,6.7
91,1213,6.1
91,1214,6
91,1219,7.6
91,1220,7.1
91,1221,5
91,1222,7.1
91,1223,6.2
91,1224,5.6
91,1225,5.4
91,1226,7.4
91,1228,5
91,1240,5.2
91,1242,7.6
91,1246,6.6
91,1247,7
91,1250,5.7
91,1257,8.2
91,1258,6.2
91,1262,6.6
91,1263,4.7
91,1265,6.3
91,1266,6.1
91,1267,6.7
91,1269,6.1
91,1270,7
91,1274,7
91,1275,7.4
91,1276,7.3
91,1278,5.8
91,1282,6.7
91,1285,5.8
91,1291,7.8
91,1292,6.6
91,1298,6.5
91,1302,6.7
91,1304,7.3
91,1307,5.8
91,1320,5.5
91,1321,6.3
91,1339,7.4
91,1343,5.9
91,1350,6.2
91,1356,5.9
91,1357,6.5
91,1358,4.4
91,1370,3.5
91,1377,6.6
91,1378,6
91,1380,6.4
91,1387,6.5
91,1391,4.3
91,1393,4.2
91,1396,6.5
91,1405,6.1
91,1407,6.1
91,1408,6.3
91,1466,6.2
91,1485,5.9
91,1517,5.9
91,1527,6.5
91,1544,6.4
91,1552,6.5
91,1573,5.7
91,1580,8
91,1584,7.3
91,1608,6.7
91,1610,7.5
91,1616,5.4
91,1617,6.6
91,1619,7.7
91,1625,5.8
91,1641,6.4
91,1645,5.6
91,1653,6
91,1673,6.2
91,1674,5.9
91,1676,5.1
91,1682,6.8
91,1690,6
91,1704,5.1
91,1721,5.8
91,1722,6.2
91,1729,6.4
91,1732,4.8
91,1747,4.9
91,1748,5.6
91,1760,5.5
91,1777,3.7
91,1784,5.9
91,1876,6.3
91,1907,7.4
91,1909,7.6
91,1912,8.3
91,1913,6.6
91,1917,6.9
91,1920,6.7
91,1923,6.8
91,1927,4.6
91,1953,7.1
91,1960,6.4
91,1961,6.4
91,1967,7.4
91,1968,6.4
91,1997,6
91,2000,6.5
91,2001,7.8
91,2003,6
91,2005,7
91,2006,6
91,2011,7.8
91,2012,6.1
91,2018,6.8
91,2019,6.4
91,2023,7.7
91,2028,8.1
91,2046,5.4
91,2054,4.5
91,2078,5.8
91,2083,6.3
91,2087,5.7
91,2100,7.2
91,2105,7.6
91,2106,4.7
91,2115,6.6
91,2116,6.8
91,2117,7.3
91,2138,2.7
91,2139,4.8
91,2140,6.3
91,2150,5.5
91,2161,6.2
91,2167,5.8
91,2174,5.7
91,2193,6.5
91,2194,6.7
91,2232,7.4
91,2278,6.9
91,2291,5.5
91,2294,8.1
91,2300,7.7
91,2302,7.3
91,2321,5.2
91,2324,7.1
91,2329,7.1
91,2336,7.2
91,2353,6.5
91,2355,4.6
91,2382,5.6
91,2393,7.7
91,2395,7.2
91,2396,6.8
91,2406,6.8
91,2407,5.4
91,2413,6.3
91,2414,7.2
91,2420,5.6
91,2421,6.8
91,2424,4.3
91,2427,6.3
91,2450,6.5
91,2454,6.4
91,2455,6.3
91,2467,5.9
91,2470,6.5
91,2476,6.5
91,2490,6.1
91,2502,5.9
91,2529,6.6
91,2542,7.4
91,2565,7.3
91,2571,6.6
91,2572,5.6
91,2580,5.3
91,2599,6
91,2617,5.4
91,2628,6.8
91,2640,6.4
91,2641,4.9
91,2657,5.8
91,2671,7.1
91,2683,7.2
91,2692,6
91,2699,6
91,2700,7
91,2701,5.4
91,2706,6.5
91,2710,6.4
91,2712,4.9
91,2716,6.3
91,2762,1.7
91,2763,7.7
91,2770,7.8
91,2788,5.5
91,2791,7.5
91,2797,6.4
91,2857,5.6
91,2858,7.5
91,2863,6.8
91,2890,8.4
91,2916,6.8
91,2918,6
91,2944,6
91,2946,6
91,2947,7.3
91,2959,6
91,2968,7
91,2985,5.1
91,2987,6.8
91,2997,6.5
91,3033,6.6
91,3034,7.2
91,3039,7
91,3049,7
91,3052,5.9
91,3062,5.4
91,3066,6.6
91,3081,7
91,3098,6.5
91,3114,6.3
91,3147,6.5
91,3160,6.5
91,3175,5.8
91,3176,6.6
91,3213,5.4
91,3253,6.1
91,3257,4
91,3268,7.6
91,3300,7.9
91,3317,7.9
91,3365,5.3
91,3396,6.6
91,3397,6.3
91,3398,7.2
91,3401,7
91,3405,4.9
91,3408,6.9
91,3441,5.2
91,3448,8.1
91,3471,6.6
91,3481,6.2
91,3489,7.2
91,3499,7.2
91,3519,7.3
91,3527,6.7
91,3578,6.4
91,3593,7.8
91,3623,6.4
91,3671,4.1
91,3698,4.1
91,3702,7.4
91,3703,5.8
91,3751,7.6
91,3753,7.2
91,3793,7.8
91,3799,7.7
91,3811,6.4
91,3831,5.1
91,3836,5.5
91,3873,7.4
91,3897,6
91,3910,7.5
91,3911,7
91,3916,7.5
91,3948,7.3
91,3949,5.7
91,3950,7.3
91,3967,7.2
91,3977,5.9
91,3989,7.8
91,3993,7.7
91,3994,8.1
91,3996,6.6
91,4011,7.1
91,4016,5.9
91,4017,8
91,4020,4.6
91,4022,6.1
91,4025,6.4
91,4027,6
91,4033,5.2
91,4034,7.6
91,4036,6.4
91,4103,6.4
91,4125,6.1
91,4128,6.1
91,4207,5.2
91,4223,7.7
91,4225,7.3
91,4226,6.9
91,4246,6.9
91,4251,8.5
91,4306,6.3
91,4308,5.9
91,4321,7.8
91,4327,6.7
91,4339,6.4
91,4370,5.9
91,4448,6.6
91,4467,6.8
91,4471,6.5
91,4473,6.6
91,4519,5.8
91,4535,6.9
91,4563,7.1
91,4571,5.8
91,4574,7.2
91,4577,6
91,4621,4.7
91,4624,5.2
91,4642,5.5
91,4720,6.5
91,4776,7
91,4799,5.8
91,4842,6.2
91,4865,6.5
91,4874,7.2
91,4880,5.1
91,4886,4.7
91,4896,5.9
91,4901,5.8
91,4911,7.2
91,4939,6.2
91,4963,5.7
91,4967,6.1
91,4973,6
91,4979,6.9
91,4993,6.5
91,4995,5
91,5002,5.7
91,5004,7
91,5010,5.1
91,5021,5.3
91,5026,4.4
91,5038,4.7
91,5060,6.7
91,5064,6.7
91,5120,5.7
91,5135,7.4
91,5146,6.1
91,5152,6.4
91,5199,6.2
91,5213,6.2
91,5218,5.9
91,5349,4
91,5377,6.2
91,5378,4.6
91,5406,6.4
91,5418,5.9
91,5420,5.1
91,5425,7.6
91,5445,4.2
91,5446,7.8
91,5463,5.8
91,5464,5.9
91,5501,8.4
91,5502,4.8
91,5597,6.2
91,5602,6.5
91,5617,6.3
91,5630,3.3
91,5632,5.9
91,5669,5.8
91,5679,6.5
91,5747,4.7
91,5765,4.1
91,5816,6.8
91,5876,6.2
91,5899,4.5
91,5902,5.8
91,5938,7.3
91,5952,5.9
91,5989,4.4
91,5991,5.8
91,5995,5.1
91,6065,6.9
91,6093,6.9
91,6104,6.2
91,6125,6.9
91,6186,7.3
91,6218,7.1
91,6239,6
91,6296,7
91,6323,6.8
91,6333,5.7
91,6356,7.6
91,6365,8.4
91,6377,7.1
91,6441,5.6
91,6461,7
91,6537,8
91,6539,5.3
91,6561,4.9
91,6650,6.4
91,6662,7.4
91,6711,6.1
91,6761,6.5
91,6768,5.7
91,6787,6.6
91,6807,5.1
91,6857,6.6
91,6863,6.5
91,6874,6.9
91,6893,6.4
91,6934,7.6
91,6942,5.6
91,6947,6.2
91,6957,4.4
91,6966,5.6
91,6990,5.5
91,6991,6.7
91,7019,6.1
91,7027,6.2
91,7045,7.3
91,7063,7.3
91,7073,6.6
91,7104,8.2
91,7143,6.4
91,7147,6.4
91,7153,5.2
91,7158,6.5
91,7160,7.1
91,7162,4.8
91,7254,7.3
91,7304,5.2
91,7318,7.7
91,7361,7.6
91,7367,5.7
91,7438,7
91,7445,6
91,7458,8.1
91,7482,8
91,7566,5.6
91,7569,6.1
91,7701,6.9
91,7725,5.2
91,7840,5.2
91,7915,7
91,7980,6.3
91,8008,7
91,8169,6.9
91,8207,6.2
91,8360,6.4
91,8368,6.4
91,8493,5.7
91,8622,6.1
91,8633,5.4
91,8636,5.4
91,8661,6.7
91,8665,6.8
91,8783,6
91,8784,7.8
91,8796,5.3
91,8827,4.5
91,8833,5.4
91,8870,7.8
91,8873,7.2
91,8874,6.6
91,8879,7.6
91,8917,5.9
91,8949,6.7
91,8958,7.7
91,8961,5.4
91,8970,6.9
91,8981,7.7
91,8998,6.8
91,25923,6.4
91,27721,5.7
91,27808,7.3
91,27912,6.8
91,30749,6.3
91,30793,5.9
91,30810,7.4
91,30812,8.3
91,31410,6.2
91,31696,6.3
91,32116,5.8
91,32139,7.5
91,32587,7.5
91,33004,6.3
91,33493,6.4
91,34150,7.2
91,37729,6.3
91,38038,6.9
91,40815,6.6
91,41566,6
91,42002,7.5
92,162,7.7
92,203,6.2
92,236,5.4
92,613,6.6
92,1089,5.3
92,1172,5.6
92,1193,5.9
92,1221,7.8
92,1278,6.7
92,1884,7.4
92,1968,7.4
92,2036,6.2
92,2054,5.4
92,2140,6.7
92,2572,5.3
92,2628,5.9
92,2739,4.8
92,2987,7.3
92,3996,3.8
92,4235,8.5
92,4388,6.8
92,4745,5.3
92,5015,7.3
92,5299,6.6
92,5377,6.2
92,5464,5.2
92,5528,6.2
92,5577,6.2
92,5679,6.6
92,5810,6.4
92,6242,6.2
92,6319,5.1
93,1,6.6
93,19,6.1
93,22,6.1
93,62,6.6
93,73,5.9
93,107,6.3
93,150,7.1
93,153,5
93,160,5.6
93,165,7.4
93,231,4.5
93,253,6.2
93,267,5
93,277,6.5
93,312,5.1
93,316,6.5
93,317,6.2
93,329,6.3
93,333,3.8
93,344,5.2
93,345,6
93,355,6.2
93,356,5.7
93,362,6.7
93,364,6.8
93,367,6
93,370,7.3
93,380,5.5
93,410,6.7
93,419,4.8
93,420,5.7
93,432,5.7
93,435,5.1
93,466,6
93,480,4.2
93,485,7.4
93,491,4.6
93,500,6.9
93,519,6.9
93,520,8
93,531,6.4
93,551,6.3
93,552,7.1
93,585,6.8
93,586,7.5
93,587,4.5
93,588,5.7
93,589,6.8
93,590,5.4
93,592,7.2
93,595,8.5
93,597,7.3
93,637,5.2
93,743,5.5
93,802,7.7
94,44,7.1
94,150,5.3
94,266,5.3
94,368,5.6
94,903,5.7
94,1250,7.1
94,1276,7.6
94,1584,5.5
94,1674,5.1
94,1722,6.3
94,1876,4.9
94,2006,6.5
94,2054,5.6
94,2353,5.6
94,2699,5.3
94,2987,6.5
94,3147,6.8
94,4878,6.5
94,4886,6
94,5349,8.4
94,8908,6
94,8957,7.6
94,8961,5.6
94,8970,6.9
94,27808,6.4
94,27837,5.1
95,31,7
95,32,5.7
95,46,6.8
95,47,6.7
95,73,6.2
95,106,7.2
95,232,6.2
95,262,5.6
95,265,4.4
95,280,7.5
95,296,7.1
95,364,6.4
95,446,7.1
95,475,6.9
95,497,7.5
95,531,6.3
95,534,6.4
95,587,5.9
95,590,6.8
95,592,6.3
95,594,3.6
95,647,5.3
95,708,5.9
95,1086,6.9
95,1104,6.9
96,1,6.1
96,3,8.5
96,29,6.3
96,32,7.3
96,47,6.3
96,50,7.2
96,260,7.3
96,262,6.3
96,293,8.1
96,296,6.9
96,318,6.3
96,355,7.3
96,356,6.1
96,367,6.9
96,408,7.2
96,457,6.4
96,480,6.4
96,524,8.3
96,527,7.2
96,541,6.8
96,551,6.5
96,586,7.8
96,588,7.6
96,590,7.2
96,593,6.7
96,608,6.7
96,741,6.8
96,750,6.3
96,778,6.2
96,858,6.2
96,908,8.6
96,910,8
96,912,7
96,915,8
96,923,8.1
96,924,6.7
96,1025,7.9
96,1028,6.1
96,1089,4.2
96,1101,6.1
96,1193,6.6
96,1196,7.5
96,1197,7.4
96,1198,7.2
96,1200,6.9
96,1208,7.4
96,1210,5.4
96,1213,6.8
96,1214,6.3
96,1234,7.2
96,1265,6.9
96,1270,6
96,1288,5.9
96,1291,5.4
96,1304,5.9
96,1378,6.1
96,1393,7.7
96,1396,5.8
96,1438,7.6
96,1449,6.1
96,1517,5.4
96,1527,5.1
96,1584,6.4
96,1597,6.3
96,1610,7.5
96,1617,7.1
96,1653,5.2
96,1682,7.8
96,1688,6.5
96,1732,6.6
96,1748,5.1
96,1884,7.4
96,1907,7.2
96,2005,7.6
96,2011,7.5
96,2012,6.6
96,2028,7.2
96,2048,7.6
96,2052,6.2
96,2078,5.6
96,2081,7.6
96,2089,6.6
96,2094,7
96,2109,2.7
96,2115,7.6
96,2124,6.6
96,2139,6.9
96,2141,6.8
96,2142,3.7
96,2291,6.1
96,2329,5.9
96,2337,5.9
96,2355,6.7
96,2376,6.9
96,2423,5.5
96,2424,7.1
96,2501,7.1
96,2502,5.9
96,2542,7.3
96,2571,3.4
96,2716,6.8
96,2761,6.9
96,2762,7
96,2804,5.5
96,2918,5.1
96,2949,6.2
96,2959,5.9
96,3000,5.2
96,3034,6.2
96,3100,5.5
96,3114,7.4
96,3147,4.4
96,3156,6.3
96,3247,6.1
96,3275,5.3
96,3396,5.4
96,3578,6.7
96,3624,5.9
96,3717,7.3
96,3753,5.5
96,3793,5.8
96,3911,4.6
96,3948,6.7
96,3984,5.1
96,3996,5.6
96,4005,7
96,4011,7
96,4018,6.4
96,4025,6.7
96,4027,4.1
96,4090,5.5
96,4161,2.7
96,4226,6.4
96,4306,4.8
96,4321,6.1
96,4344,6.1
96,4369,4.8
96,4677,7
96,4700,6.8
96,4776,7.3
96,4865,5.6
96,4878,6.1
96,4886,7.9
96,4896,7.9
96,4901,8.4
96,4963,6.5
96,4973,7.1
96,4979,6.6
96,4992,4
96,4993,7
96,5110,5.6
96,5218,4.8
96,5265,7.5
96,5283,6
96,5299,7.2
96,5378,6.8
96,5400,4.9
96,5418,5.7
96,5444,7.5
96,5445,6.5
96,5459,7.9
96,5463,6.4
96,5574,5.8
96,5618,7.7
96,5630,5.3
96,5673,5.3
96,5782,7.5
96,5810,6.9
96,5816,4.9
96,5903,7.1
96,5945,8
96,5952,7.9
96,5971,7.6
96,5989,5.9
96,6016,6.3
96,6157,6.4
96,6218,8.2
96,6333,6.9
96,6365,7.8
96,6377,6.7
96,6378,7.5
96,6539,7.4
96,6541,7.4
96,6617,5.2
96,6620,7.6
96,6708,7.3
96,6711,6.6
96,6753,6.8
96,6754,6.9
96,6863,5.8
96,6874,6.6
96,6934,6.7
96,6942,6.7
96,6947,6.3
96,7143,7.7
96,7147,6.1
96,7153,4.9
96,7163,6.2
96,7293,7.8
96,7324,8.2
96,7361,6.9
96,7373,6.2
96,7438,6.9
96,7439,4.8
96,7451,8
96,7454,5.3
96,7458,6.7
96,8360,5.4
96,8368,5.4
96,8376,4.9
96,8464,6.1
96,8636,5.8
96,8641,7
96,8644,6.5
96,8665,6.6
96,8784,6.1
96,8798,5.7
96,8807,6.6
96,8873,7
96,8874,7.4
96,8914,5.3
96,8917,7.4
96,8949,5.8
96,8950,7.4
96,8961,6.8
96,8972,7.2
96,8983,6
96,8984,6.6
96,27611,7.9
96,27728,6.2
96,27831,5.7
96,27904,7.1
96,30707,5.6
96,30749,7.8
96,30825,7.8
96,31658,7.9
96,31694,6.9
96,31878,7.7
96,32031,6.9
96,32587,6
96,32596,6.2
96,32598,5.9
96,33004,6.8
96,33166,3.6
96,33493,6.7
96,33794,6.3
96,34048,6.4
96,34162,6.4
96,34338,5.7
96,34405,6.2
96,35836,5.2
96,36517,6.1
96,36519,7.1
96,36529,7.2
96,37380,6.5
96,37475,6
96,37733,7
96,38061,7
96,40815,7.5
96,41285,6.6
96,41566,7.4
96,41997,6.5
96,42723,6.2
96,44191,7.8
96,44195,5.2
96,44555,6.5
96,44665,6.5
96,44761,5.2
96,45447,7.2
96,45499,7.1
96,45517,7.1
96,45722,4.5
96,45950,5.7
96,46578,6
96,46723,6.4
96,46976,5.2
96,47610,4.3
96,48043,6.1
96,48385,6.8
96,48394,5.2
96,48516,6.5
96,48774,7.5
96,48780,7.1
96,49272,6.9
96,49530,8
96,50872,8.2
96,51255,6.4
96,51662,7.9
96,52042,6.7
96,52973,6.1
96,53129,8.9
96,53322,8.1
96,53464,6.2
96,53956,4.9
96,53972,5.8
96,53996,6
96,54001,7
96,54259,6
96,54286,7.9
96,54503,8.1
96,54997,6.2
96,55118,6.7
96,55247,7.3
96,55276,4.6
96,55284,6.1
96,55290,6.2
96,55363,7.8
96,55442,6.1
96,55820,5.8
96,55830,6.5
96,56174,7.2
96,56339,7.8
96,57640,4.7
96,57669,6.8
96,58295,5.9
96,58559,7.2
96,58808,8.7
96,58998,5
96,59018,6.6
96,59315,8.3
96,59369,6.7
96,59721,7.8
96,59784,6.5
96,60069,6.1
96,60684,8.1
96,61132,5.2
96,62849,5.6
96,64614,5.8
96,64839,6.6
96,66934,6.6
96,67087,5.5
96,67255,5.5
96,67267,7
96,68237,6.5
96,68319,5.8
96,68358,5.6
96,68954,5.6
96,69122,5.8
96,69481,7.6
96,69844,6.4
96,70286,6.3
96,71156,4.6
96,71264,6.5
96,71530,7.5
96,71535,7.5
96,72226,5.3
96,72737,7.5
96,72998,3.3
96,73017,5.7
96,73023,3.5
96,73323,9.3
96,74458,4.8
96,74510,6.9
96,74545,6
96,76093,6
96,76251,7.3
96,77561,6
96,78266,6.6
96,78499,7.5
96,78574,7.5
96,79091,6.9
96,79132,6.8
96,79695,6.4
96,80549,5.6
96,80839,6.3
96,80860,7.3
96,81562,6.6
96,81834,4.6
96,81847,5.1
96,81932,5.6
96,82459,5.3
96,84392,7.5
96,84944,5.6
96,84954,5.9
96,85414,4.7
96,86298,4.8
96,86332,4.8
96,86355,6.8
96,86833,5.4
96,87232,5.1
96,87869,5.1
96,88125,7
96,88129,6.7
96,88140,4
96,88163,7.3
96,88810,6.8
96,89745,7
96,90249,7.1
96,90647,6.9
96,90719,7.3
96,91500,8.2
96,91529,7.1
96,91542,7.7
96,91630,6.5
96,91658,4.9
96,93287,6.4
96,93510,5.9
96,94070,5.9
96,94266,6.2
96,94864,5.8
96,94896,6.7
96,95167,5.9
96,95875,7.3
96,96079,4.1
96,96610,4.9
96,96821,7.9
96,97304,5.2
96,97324,4.1
96,97752,6.6
96,97860,2.9
96,97913,6.5
96,97921,6.8
96,97938,7.2
96,98154,6.8
96,99112,7.8
96,99114,6.7
96,99728,6.1
96,100390,7.1
96,101525,5.7
96,101864,5.3
96,102125,6.5
96,102194,7.7
96,102407,7.7
96,102445,6.1
96,102903,7.3
96,103042,7.2
96,103253,6.1
96,103341,5.8
96,103384,5.7
96,103772,6.7
96,104841,6.5
96,106002,6.5
96,106100,7.2
96,106487,7.6
96,106696,4.6
96,106782,6.9
96,106918,6.6
96,108188,6.3
96,108928,6.2
96,108932,5.3
96,109374,7.3
96,109864,5.6
96,110102,6.2
96,110553,5.2
96,111362,5.3
96,111759,5.4
96,112623,4.9
96,112852,5.5
96,115617,6.7
97,1,3.9
97,52,7.2
97,356,5.1
97,440,6.5
97,455,8.2
97,500,7.7
97,539,6.1
97,569,8.8
97,585,6.8
97,587,6.8
97,785,6.7
97,918,7.1
97,1042,7.1
97,1188,6.1
97,1198,8
97,1265,6.6
97,1580,5.4
97,1617,6.1
97,1747,5.6
97,1883,5.8
97,1923,2.8
97,2302,6.7
97,2321,5.1
97,2396,7.2
97,2599,6
97,2628,7.2
97,2997,6.7
97,3052,6.2
97,3072,6.2
97,3114,6.8
97,3175,7.1
97,3254,7.1
97,3255,7
97,3263,7.1
97,3358,6.4
97,3712,7
97,3869,6.2
97,3897,7.5
97,3927,4.8
98,6,7.3
98,47,5.8
98,296,7.6
98,356,5.6
98,541,7
98,741,6.6
98,778,6.5
98,839,7.4
98,1036,4.6
98,1136,6.4
98,1196,6.4
98,1210,5.9
98,1258,6.4
98,1291,6.6
98,1591,6.9
98,1748,5.8
98,2025,6.4
98,2340,5.3
98,2366,6.5
98,2396,5.7
98,2571,6.7
98,2672,3.9
98,2762,4.1
98,2788,6.2
98,3147,3.8
98,3354,5.1
98,3578,6.4
98,3949,7.8
98,4022,7.8
98,4235,6.1
98,4343,5.8
98,4728,6.3
98,4896,5.4
98,4973,7.3
98,5349,6.8
98,5816,7.3
98,5903,6.5
98,5952,7.2
98,5989,6.3
98,6794,5.9
98,7099,7.8
98,7361,7.4
98,8368,7.4
98,8604,4.8
98,27611,6.3
98,27839,7.8
98,33794,7.5
98,40815,6
98,41566,6.8
98,53123,6.6
98,54001,4.6
98,55247,7.1
98,56775,6.1
98,58559,6.7
98,60069,7.1
98,68157,5.8
98,68237,6.7
98,68954,5.8
98,69844,6.8
98,72998,8.5
98,73323,6.6
98,76093,7.7
98,79132,4.7
98,79139,6.4
98,79357,5.5
98,80463,8.6
98,81018,7
98,81562,7.1
98,81591,5.7
98,81834,3.7
98,81845,7.5
98,81847,4.6
98,84944,4.9
98,88125,7.1
98,89745,5.8
98,91529,5.4
98,91658,7.3
98,92259,7.1
98,96610,5.8
98,97752,8.1
99,1,5.7
99,47,4.4
99,260,7.9
99,296,7.6
99,318,4.8
99,356,6.7
99,480,6.7
99,593,2.7
99,750,5.8
99,778,7.5
99,1031,5.4
99,1080,4.1
99,1089,5.9
99,1136,6.3
99,1203,7
99,1206,6.8
99,1208,2.3
99,1222,8.1
99,1261,6.1
99,2025,5
99,2329,5.5
99,2379,6.2
99,2454,6.2
99,2502,6.3
99,2542,6.7
99,2788,3.5
99,2858,7.5
99,2959,6.6
99,3671,7.5
99,3868,7.2
99,3949,4.8
99,4011,6.6
99,4226,3.5
99,4378,7.6
99,4571,6.3
99,4878,5.5
99,5004,6.3
99,5110,6.5
99,6303,5.6
99,7361,6.9
99,8874,7.6
99,8907,3.9
99,27773,6.1
99,32587,7.3
99,40412,8.3
99,44761,5.8
99,48780,6.8
99,51255,7
99,55820,5.9
99,58295,6.5
99,58559,6.4
99,60069,5.8
99,68157,5.1
99,70286,6.8
99,71106,5.3
99,71535,5.3
100,14,6.4
100,25,4.9
100,32,6.8
100,39,7.1
100,50,6.8
100,70,6.1
100,161,5.9
100,162,6.3
100,185,5.9
100,194,5.4
100,223,6.9
100,235,7.5
100,260,8.2
100,265,5.9
100,288,5
100,293,7.3
100,296,6.4
100,318,6.6
100,329,7.8
100,337,4
100,339,7.6
100,342,7.7
100,344,5.8
100,356,5.6
100,427,5.3
100,431,7.4
100,434,6.6
100,435,5
100,471,7
100,481,1.9
100,500,5.7
100,508,6.6
100,527,6
100,535,6.1
100,538,4.8
100,562,6.2
100,586,7.5
100,587,6.3
100,589,7.1
100,593,6.6
100,608,6.1
100,610,6.7
100,673,5.6
100,680,7.2
100,708,4.3
100,728,6.4
100,778,7.1
100,780,6.3
100,1112,7.4
100,1210,6.1
100,1449,6.6
100,1527,6
101,6,6.8
101,10,6.8
101,11,7.2
101,19,1.9
101,20,5.5
101,21,4.5
101,23,6.3
101,25,6.7
101,34,2.8
101,36,5
101,39,4.3
101,45,5.6
101,47,6.2
101,48,5.3
101,50,7.4
101,64,7.4
101,79,6.5
101,89,7.1
101,95,7.2
101,105,2.3
101,132,6.4
101,141,6.1
101,145,7
101,147,7
101,150,7
101,153,4.9
101,160,6.9
101,161,7.5
101,163,8.4
101,165,6.9
101,172,4.5
101,173,6.4
101,174,7.4
101,193,7
101,194,2.8
101,203,7.5
101,204,7.1
101,205,6.4
101,206,6.7
101,208,5.3
101,218,6.9
101,224,6.2
101,225,6.3
101,227,6.4
101,231,6.5
101,235,6
101,236,5.1
101,248,5.5
101,249,5.4
101,253,5.7
101,255,7.5
101,256,7.4
101,257,8
101,272,5.7
101,278,6.8
101,288,5.9
101,292,7.2
101,293,5.5
101,295,8.5
101,296,5.6
101,315,4.1
101,317,6.1
101,337,5.4
101,342,7.1
101,344,3.6
101,345,6.5
101,349,8.6
101,350,7
101,353,7.6
101,356,6.5
101,357,6.4
101,361,6.3
101,364,6.4
101,367,5.7
101,370,6.3
101,377,7.8
101,378,6
101,380,7.7
101,413,6.2
101,415,7.7
101,419,6.4
101,427,6.4
101,431,6.9
101,434,7.3
101,440,7.3
101,442,6.2
101,443,6.6
101,454,7.8
101,455,6.7
101,457,5.7
101,464,3.1
101,466,3.1
101,468,6.3
101,471,5.7
101,474,7.1
101,480,7
101,481,6.1
101,485,6.6
101,489,7.8
101,490,8.3
101,500,3.9
101,508,7
101,509,6.7
101,514,7.3
101,515,6.3
101,520,7.8
101,533,7.3
101,539,7.6
101,540,5.3
101,542,5.3
101,544,6.8
101,555,7.1
101,586,5.8
101,587,8.3
101,588,5.6
101,589,6.8
101,590,5
101,592,7.6
101,593,6.7
101,597,6.7
101,610,5.7
101,648,5.2
101,662,7.5
102,32,7.2
102,47,5.3
102,260,6.5
102,296,6.1
102,318,4.4
102,541,7.5
102,593,5.7
102,608,5.5
102,707,7.1
102,750,5.9
102,898,6.7
102,911,8.4
102,914,7
102,916,7.9
102,920,6.9
102,953,7.3
102,965,7.3
102,1028,3.5
102,1035,7.8
102,1080,7.8
102,1089,7.4
102,1136,6.7
102,1196,6.4
102,1199,7.1
102,1203,7.8
102,1207,5.9
102,1240,7.2
102,1253,7.2
102,1265,6.2
102,1270,6.7
102,1292,7.6
102,1304,4.1
102,1347,6.2
102,1378,6.5
102,1682,8.1
102,1732,6.3
102,1961,4.4
102,1994,6
102,2019,7.6
102,2132,8.4
102,2134,7.9
102,2324,5.6
102,2396,6.5
102,2402,7.5
102,2420,6.3
102,2502,7.9
102,2571,7.9
102,2692,5.1
102,2762,6.7
102,2871,6.7
102,2959,5.6
102,2997,5.6
102,3020,6.2
102,3152,5.6
102,3317,6.4
102,3363,5.6
102,3365,7.4
102,3740,4.9
102,3785,6
102,3869,7.2
102,3967,4.9
102,3996,7.5
102,4027,4.8
102,4226,3.1
102,4327,5.8
102,4406,6.7
102,4571,6.5
102,4878,5.9
102,4973,5.5
102,4993,3.6
102,4995,3.3
102,5952,7.4
102,5989,6.7
102,6218,3
102,6870,7.6
102,6874,7.6
102,6942,6.9
102,7153,6.6
102,7438,5.5
102,8874,4.1
102,32587,6.8
102,33794,6.5
102,44191,7.4
102,48394,7.7
102,48780,7.1
102,55820,6.3
102,60069,7.6
102,68157,8
102,79132,7.3
103,7,7.6
103,58,7.8
103,186,6.5
103,252,6.4
103,342,8
103,370,4.8
103,852,7.8
103,902,5.9
103,915,5.4
103,1080,3.3
103,1088,8.2
103,1246,5.4
103,1258,6.4
103,1370,4.8
103,1407,5.9
103,1500,5.5
103,1517,7.9
103,1682,4.9
103,1917,7.2
103,2291,5.3
103,2355,7.2
103,2395,5.1
103,2572,5.6
103,2599,7.6
103,2706,7.2
103,2797,5.7
103,3225,5.2
103,3324,7.7
103,3325,7
103,3481,3.6
103,3512,6
103,3534,6.6
103,3536,6.8
103,3554,7.2
103,3565,7.2
103,3617,2.8
103,3719,6.6
103,3743,6.7
103,3751,7
103,3784,4.4
103,3785,6.2
103,3824,7.3
103,3861,5.1
103,3882,6.6
103,3885,4.5
103,3897,6.6
103,3912,6.5
103,3948,5.9
103,3968,6.6
103,3977,6.5
103,3983,7.3
103,4014,7.5
103,4015,5.9
103,4018,7.4
103,4023,6.9
103,4025,7.9
103,4031,8.4
103,4054,8
103,4069,6
103,4141,6.8
103,4153,7.8
103,4161,8.1
103,4168,6.1
103,4228,6.2
103,4231,7.5
103,4232,6.2
103,4246,6.2
103,4247,7.4
103,4248,6.6
103,4310,7.3
103,4343,7.5
103,4368,5.6
103,4372,7.3
103,4386,6.4
103,4388,5
103,4447,5.4
103,4641,5.4
103,4700,7.1
103,4701,5.3
103,4718,6.5
103,4728,6.2
103,4736,6.4
103,4771,7.2
